gene,coef,abs_coef
ENSG00000261056,0.0011644103475150975,0.0011644103475150975
ENSG00000289900,0.0011644103475150975,0.0011644103475150975
ENSG00000267436,0.0011644103475150975,0.0011644103475150975
ENSG00000280190,0.0011644103475150975,0.0011644103475150975
HNRNPA1P50,0.0011644103475150975,0.0011644103475150975
ENSG00000242667,0.0011644103475150975,0.0011644103475150975
LCDR,0.0011644103475150975,0.0011644103475150975
PIWIL2,0.0011644103475150975,0.0011644103475150975
ENSG00000244733,0.0011644103475150975,0.0011644103475150975
ENSG00000286302,0.0011644103475150975,0.0011644103475150975
LINC01436,0.0011644103475150975,0.0011644103475150975
ENSG00000261449,0.0011644103475150975,0.0011644103475150975
ZNG1F,0.0011644103475150975,0.0011644103475150975
MYOCD,0.0011644103475150975,0.0011644103475150975
ENSG00000262899,0.0011644103475150975,0.0011644103475150975
TOP2A,0.0011644103475150975,0.0011644103475150975
AOC3,0.0011644103475150975,0.0011644103475150975
PRADC1,0.0011644103475150975,0.0011644103475150975
SEMA4A,0.0011644103475150975,0.0011644103475150975
PRCD,0.0011644103475150975,0.0011644103475150975
ENSG00000250519,0.0011644103475150975,0.0011644103475150975
ENSG00000287957,0.0011644103475150975,0.0011644103475150975
LINC01215,0.0011644103475150975,0.0011644103475150975
LINC01206,0.0011644103475150975,0.0011644103475150975
TNRC18P1,0.0011644103475150975,0.0011644103475150975
ENSG00000286035,0.0011644103475150975,0.0011644103475150975
S100A3,0.0011644103475150975,0.0011644103475150975
LINC01147,0.0011644103475150975,0.0011644103475150975
MYRF,0.0011644103475150975,0.0011644103475150975
ENSG00000288093,0.0011644103475150975,0.0011644103475150975
LINC01138,0.0011644103475150975,0.0011644103475150975
ENSG00000288208,0.0011644103475150975,0.0011644103475150975
TNFRSF8,0.0011644103475150975,0.0011644103475150975
ENSG00000250971,0.0011644103475150975,0.0011644103475150975
ENSG00000286337,0.0011644103475150975,0.0011644103475150975
PRKAR1B-AS1,0.0011644103475150975,0.0011644103475150975
LINC01610,0.0011644103475150975,0.0011644103475150975
ENSG00000286791,0.0011644103475150975,0.0011644103475150975
HAUS1,0.0011644103475150975,0.0011644103475150975
TREH,0.0011644103475150975,0.0011644103475150975
ENSG00000286755,0.0011644103475150975,0.0011644103475150975
ENSG00000261822,0.0011644103475150975,0.0011644103475150975
SCCPDH,0.0011644103475150975,0.0011644103475150975
SCAP,0.0011644103475150975,0.0011644103475150975
C8orf33,0.0011644103475150975,0.0011644103475150975
TRAJ24,0.0011644103475150975,0.0011644103475150975
SDHC,0.0011644103475150975,0.0011644103475150975
ENSG00000262160,0.0011644103475150975,0.0011644103475150975
ENSG00000287339,0.0011644103475150975,0.0011644103475150975
ENSG00000287387,0.0011644103475150975,0.0011644103475150975
LINC01679,0.0011644103475150975,0.0011644103475150975
ENSG00000261519,0.0011644103475150975,0.0011644103475150975
ENSG00000253653,0.0011644103475150975,0.0011644103475150975
LINC02978,0.0011644103475150975,0.0011644103475150975
ENSG00000287454,0.0011644103475150975,0.0011644103475150975
LINC01637,0.0011644103475150975,0.0011644103475150975
ENSG00000286373,0.0011644103475150975,0.0011644103475150975
C2orf68,0.0011644103475150975,0.0011644103475150975
ENSG00000286341,0.0011644103475150975,0.0011644103475150975
ENSG00000216475,0.0011644103475150975,0.0011644103475150975
PRKAG2-AS2,0.0011644103475150975,0.0011644103475150975
TNFAIP2,0.0011644103475150975,0.0011644103475150975
LCN2,0.0011644103475150975,0.0011644103475150975
TMEM184C,0.0011644103475150975,0.0011644103475150975
ENSG00000285382,0.0011644103475150975,0.0011644103475150975
ENSG00000289218,0.0011644103475150975,0.0011644103475150975
NBPF12,0.0011644103475150975,0.0011644103475150975
ENSG00000261269,0.0011644103475150975,0.0011644103475150975
ENSG00000247121,0.0011644103475150975,0.0011644103475150975
ZNF726,0.0011644103475150975,0.0011644103475150975
GRIP1,0.0011644103475150975,0.0011644103475150975
PIERCE2,0.0011644103475150975,0.0011644103475150975
PHYHIPL,0.0011644103475150975,0.0011644103475150975
CYP51A1P3,0.0011644103475150975,0.0011644103475150975
ENSG00000289391,0.0011644103475150975,0.0011644103475150975
DLGAP1,0.0011644103475150975,0.0011644103475150975
ZNF718,0.0011644103475150975,0.0011644103475150975
CYSLTR2,0.0011644103475150975,0.0011644103475150975
ENSG00000284735,0.0011644103475150975,0.0011644103475150975
ENSG00000289457,0.0011644103475150975,0.0011644103475150975
C16orf54,0.0011644103475150975,0.0011644103475150975
PHOSPHO1,0.0011644103475150975,0.0011644103475150975
RRAGC-DT,0.0011644103475150975,0.0011644103475150975
ENSG00000284618,0.0011644103475150975,0.0011644103475150975
PTOV1,0.0011644103475150975,0.0011644103475150975
PTOV1-AS2,0.0011644103475150975,0.0011644103475150975
NCAPH,0.0011644103475150975,0.0011644103475150975
TUBB4B,0.0011644103475150975,0.0011644103475150975
LRRC41,0.0011644103475150975,0.0011644103475150975
PLEKHG3,0.0011644103475150975,0.0011644103475150975
C19orf38,0.0011644103475150975,0.0011644103475150975
ENSG00000288765,0.0011644103475150975,0.0011644103475150975
LOXL3,0.0011644103475150975,0.0011644103475150975
TMSB4XP1,0.0011644103475150975,0.0011644103475150975
ENSG00000288803,0.0011644103475150975,0.0011644103475150975
ENSG00000261291,0.0011644103475150975,0.0011644103475150975
TMPRSS2,0.0011644103475150975,0.0011644103475150975
LRCOL1,0.0011644103475150975,0.0011644103475150975
ANKS1B,0.0011644103475150975,0.0011644103475150975
PRPF19,0.0011644103475150975,0.0011644103475150975
ENSG00000288913,0.0011644103475150975,0.0011644103475150975
DTHD1,0.0011644103475150975,0.0011644103475150975
ENSG00000220643,0.0011644103475150975,0.0011644103475150975
PRR12,0.0011644103475150975,0.0011644103475150975
RTN4R,0.0011644103475150975,0.0011644103475150975
ENSG00000289023,0.0011644103475150975,0.0011644103475150975
ANKRD52,0.0011644103475150975,0.0011644103475150975
PRR36,0.0011644103475150975,0.0011644103475150975
LINC00355,0.0011644103475150975,0.0011644103475150975
LINC00326,0.0011644103475150975,0.0011644103475150975
ENSG00000285522,0.0011644103475150975,0.0011644103475150975
ENSG00000254810,0.0011644103475150975,0.0011644103475150975
ENSG00000254873,0.0011644103475150975,0.0011644103475150975
MTCO3P11,0.0011644103475150975,0.0011644103475150975
SINHCAFP2,0.0011644103475150975,0.0011644103475150975
FSTL3,0.0011644103475150975,0.0011644103475150975
CNOT4P1,0.0011644103475150975,0.0011644103475150975
FHL1,0.0011644103475150975,0.0011644103475150975
ENSG00000273489,0.0011644103475150975,0.0011644103475150975
ENSG00000278867,0.0011644103475150975,0.0011644103475150975
HTRA2,0.0011644103475150975,0.0011644103475150975
ENSG00000278863,0.0011644103475150975,0.0011644103475150975
ENSG00000269480,0.0011644103475150975,0.0011644103475150975
ENSG00000278740,0.0011644103475150975,0.0011644103475150975
IQCJ-SCHIP1-AS1,0.0011644103475150975,0.0011644103475150975
KCNH4,0.0011644103475150975,0.0011644103475150975
RPL6P22,0.0011644103475150975,0.0011644103475150975
ENSG00000278434,0.0011644103475150975,0.0011644103475150975
ENSG00000278390,0.0011644103475150975,0.0011644103475150975
SRP72P2,0.0011644103475150975,0.0011644103475150975
MRGPRX2,0.0011644103475150975,0.0011644103475150975
AIDAP1,0.0011644103475150975,0.0011644103475150975
KCNAB1-AS1,0.0011644103475150975,0.0011644103475150975
ENSG00000232499,0.0011644103475150975,0.0011644103475150975
FCRL3,0.0011644103475150975,0.0011644103475150975
ENSG00000277916,0.0011644103475150975,0.0011644103475150975
ENSG00000226963,0.0011644103475150975,0.0011644103475150975
ENSG00000278886,0.0011644103475150975,0.0011644103475150975
ENSG00000232218,0.0011644103475150975,0.0011644103475150975
ENSG00000269289,0.0011644103475150975,0.0011644103475150975
ENSG00000273272,0.0011644103475150975,0.0011644103475150975
HSPD1P1,0.0011644103475150975,0.0011644103475150975
GJD3-AS1,0.0011644103475150975,0.0011644103475150975
GJD3,0.0011644103475150975,0.0011644103475150975
ENSG00000279085,0.0011644103475150975,0.0011644103475150975
ENSG00000226455,0.0011644103475150975,0.0011644103475150975
ZNF200,0.0011644103475150975,0.0011644103475150975
KCTD2,0.0011644103475150975,0.0011644103475150975
BLOC1S1,0.0011644103475150975,0.0011644103475150975
EYA3,0.0011644103475150975,0.0011644103475150975
SRC,0.0011644103475150975,0.0011644103475150975
AK6P1,0.0011644103475150975,0.0011644103475150975
ENSG00000273284,0.0011644103475150975,0.0011644103475150975
REXO1,0.0011644103475150975,0.0011644103475150975
MCMDC2,0.0011644103475150975,0.0011644103475150975
WASF3,0.0011644103475150975,0.0011644103475150975
GIPR,0.0011644103475150975,0.0011644103475150975
B9D1,0.0011644103475150975,0.0011644103475150975
ENSG00000232110,0.0011644103475150975,0.0011644103475150975
SULT1B1,0.0011644103475150975,0.0011644103475150975
SRSF11,0.0011644103475150975,0.0011644103475150975
SUGT1P4-STRA6LP,0.0011644103475150975,0.0011644103475150975
RIOX1,0.0011644103475150975,0.0011644103475150975
GAS2L1,0.0011644103475150975,0.0011644103475150975
OR5AU1,0.0011644103475150975,0.0011644103475150975
RN7SL672P,0.0011644103475150975,0.0011644103475150975
RPL26P27,0.0011644103475150975,0.0011644103475150975
DDX49,0.0011644103475150975,0.0011644103475150975
ZNF236,0.0011644103475150975,0.0011644103475150975
IWS1,0.0011644103475150975,0.0011644103475150975
STK36,0.0011644103475150975,0.0011644103475150975
ENSG00000275582,0.0011644103475150975,0.0011644103475150975
NINJ1,0.0011644103475150975,0.0011644103475150975
ENSG00000259575,0.0011644103475150975,0.0011644103475150975
NKAIN2,0.0011644103475150975,0.0011644103475150975
TRIM16L,0.0011644103475150975,0.0011644103475150975
ENSG00000274712,0.0011644103475150975,0.0011644103475150975
YDJC,0.0011644103475150975,0.0011644103475150975
RMRP,0.0011644103475150975,0.0011644103475150975
RN7SKP176,0.0011644103475150975,0.0011644103475150975
RPL34P20,0.0011644103475150975,0.0011644103475150975
ISCA1,0.0011644103475150975,0.0011644103475150975
ENSG00000270688,0.0011644103475150975,0.0011644103475150975
SUGT1P4,0.0011644103475150975,0.0011644103475150975
OSTC,0.0011644103475150975,0.0011644103475150975
ENSG00000277351,0.0011644103475150975,0.0011644103475150975
KANSL1L-AS1,0.0011644103475150975,0.0011644103475150975
RNASE10,0.0011644103475150975,0.0011644103475150975
ENSG00000235111,0.0011644103475150975,0.0011644103475150975
NGF-AS1,0.0011644103475150975,0.0011644103475150975
ENSG00000276814,0.0011644103475150975,0.0011644103475150975
RHBDD3,0.0011644103475150975,0.0011644103475150975
ENSG00000271011,0.0011644103475150975,0.0011644103475150975
ICAM2,0.0011644103475150975,0.0011644103475150975
OSER1-DT,0.0011644103475150975,0.0011644103475150975
AGMO,0.0011644103475150975,0.0011644103475150975
ACSS1,0.0011644103475150975,0.0011644103475150975
WWOX-AS1,0.0011644103475150975,0.0011644103475150975
DENND2A,0.0011644103475150975,0.0011644103475150975
FCER2,0.0011644103475150975,0.0011644103475150975
FBXW5,0.0011644103475150975,0.0011644103475150975
ZBTB1,0.0011644103475150975,0.0011644103475150975
STRN3,0.0011644103475150975,0.0011644103475150975
RPL31P52,0.0011644103475150975,0.0011644103475150975
KCTD5,0.0011644103475150975,0.0011644103475150975
ENSG00000279494,0.0011644103475150975,0.0011644103475150975
ENSG00000257222,0.0011644103475150975,0.0011644103475150975
BTF3P7,0.0011644103475150975,0.0011644103475150975
IMMP1LP2,0.0011644103475150975,0.0011644103475150975
ASS1P1,0.0011644103475150975,0.0011644103475150975
RPS15,0.0011644103475150975,0.0011644103475150975
KLF2P4,0.0011644103475150975,0.0011644103475150975
NTPCR,0.0011644103475150975,0.0011644103475150975
ENSG00000225272,0.0011644103475150975,0.0011644103475150975
ENSG00000260865,0.0011644103475150975,0.0011644103475150975
EIF4EP1,0.0011644103475150975,0.0011644103475150975
SNHG19,0.0011644103475150975,0.0011644103475150975
ZFP1,0.0011644103475150975,0.0011644103475150975
NECAB2,0.0011644103475150975,0.0011644103475150975
ENSG00000272109,0.0011644103475150975,0.0011644103475150975
ENSG00000272801,0.0011644103475150975,0.0011644103475150975
RNU6-268P,0.0011644103475150975,0.0011644103475150975
GNAI2P2,0.0011644103475150975,0.0011644103475150975
ENSG00000230696,0.0011644103475150975,0.0011644103475150975
RPS11,0.0011644103475150975,0.0011644103475150975
FNBP1L,0.0011644103475150975,0.0011644103475150975
ENSG00000230092,0.0011644103475150975,0.0011644103475150975
PANK1,0.0011644103475150975,0.0011644103475150975
ENSG00000272211,0.0011644103475150975,0.0011644103475150975
PDCL3P4,0.0011644103475150975,0.0011644103475150975
IKZF4,0.0011644103475150975,0.0011644103475150975
TERF2IP,0.0011644103475150975,0.0011644103475150975
CPPED1,0.0011644103475150975,0.0011644103475150975
RANBP3,0.0011644103475150975,0.0011644103475150975
ENSG00000272366,0.0011644103475150975,0.0011644103475150975
NSMF,0.0011644103475150975,0.0011644103475150975
BTN3A1,0.0011644103475150975,0.0011644103475150975
KLHDC1,0.0011644103475150975,0.0011644103475150975
ENTPD6,0.0011644103475150975,0.0011644103475150975
ENSG00000272483,0.0011644103475150975,0.0011644103475150975
SNHG6,0.0011644103475150975,0.0011644103475150975
MRPL57P8,0.0011644103475150975,0.0011644103475150975
TEAD2,0.0011644103475150975,0.0011644103475150975
ASPDH,0.0011644103475150975,0.0011644103475150975
ENSG00000230021,0.0011644103475150975,0.0011644103475150975
TDRD1,0.0011644103475150975,0.0011644103475150975
NR1H2,0.0011644103475150975,0.0011644103475150975
NECAB3,0.0011644103475150975,0.0011644103475150975
RPL34,0.0011644103475150975,0.0011644103475150975
KIF5C,0.0011644103475150975,0.0011644103475150975
INE1,0.0011644103475150975,0.0011644103475150975
IGIP,0.0011644103475150975,0.0011644103475150975
ENSG00000237280,0.0011644103475150975,0.0011644103475150975
TAF9B,0.0011644103475150975,0.0011644103475150975
ENSG00000259948,0.0011644103475150975,0.0011644103475150975
ELFN1,0.0011644103475150975,0.0011644103475150975
KERA,0.0011644103475150975,0.0011644103475150975
ENSG00000268713,0.0011644103475150975,0.0011644103475150975
HSPA5,0.0011644103475150975,0.0011644103475150975
SLC25A22,0.0011644103475150975,0.0011644103475150975
MRPL24,0.0011644103475150975,0.0011644103475150975
ENSG00000273192,0.0011644103475150975,0.0011644103475150975
ENSG00000258521,0.0011644103475150975,0.0011644103475150975
BRPF3,0.0011644103475150975,0.0011644103475150975
ENSG00000279179,0.0011644103475150975,0.0011644103475150975
CD1B,0.0011644103475150975,0.0011644103475150975
VOPP1,0.0011644103475150975,0.0011644103475150975
AKAP6,0.0011644103475150975,0.0011644103475150975
CD180,0.0011644103475150975,0.0011644103475150975
GLB1L2,0.0011644103475150975,0.0011644103475150975
KIAA0319L,0.0011644103475150975,0.0011644103475150975
ENSG00000268636,0.0011644103475150975,0.0011644103475150975
AKT1S1,0.0011644103475150975,0.0011644103475150975
BAK1,0.0011644103475150975,0.0011644103475150975
RNU2-63P,0.0011644103475150975,0.0011644103475150975
ENSG00000279415,0.0011644103475150975,0.0011644103475150975
TBC1D22A-AS1,0.0011644103475150975,0.0011644103475150975
RNU2-2P,0.0011644103475150975,0.0011644103475150975
ENSG00000260367,0.0011644103475150975,0.0011644103475150975
RNU1-22P,0.0011644103475150975,0.0011644103475150975
INTS15,0.0011644103475150975,0.0011644103475150975
ENSG00000237987,0.0011644103475150975,0.0011644103475150975
ENSG00000257550,0.0011644103475150975,0.0011644103475150975
ENSG00000272908,0.0011644103475150975,0.0011644103475150975
BAIAP3,0.0011644103475150975,0.0011644103475150975
ENSG00000279345,0.0011644103475150975,0.0011644103475150975
NEK10,0.0011644103475150975,0.0011644103475150975
DCST2,0.0011644103475150975,0.0011644103475150975
KIF11,0.0011644103475150975,0.0011644103475150975
EEF1A1P19,0.0011644103475150975,0.0011644103475150975
ENSG00000225450,0.0011644103475150975,0.0011644103475150975
DUOX2,0.001164410347515088,0.001164410347515088
STK38L,-0.0011643751378000136,0.0011643751378000136
INTS6,-0.0011640017201947396,0.0011640017201947396
RPL37A,0.001163935631448711,0.001163935631448711
PSME4,-0.0011636346322809353,0.0011636346322809353
APAF1,0.0011636261350222927,0.0011636261350222927
LINS1,-0.0011635101154381258,0.0011635101154381258
FOXQ1,0.001162801650264928,0.001162801650264928
RBM25,-0.0011626597400119442,0.0011626597400119442
ENSG00000275834,-0.001162613032155104,0.001162613032155104
PHLDB2,-0.0011616540536767844,0.0011616540536767844
ALDH1A3,0.0011616336073187214,0.0011616336073187214
SPATA5,0.0011614154413395923,0.0011614154413395923
ENSG00000219470,-0.0011600303298355105,0.0011600303298355105
CELF2-AS2,-0.0011596959336845052,0.0011596959336845052
ELOA,0.001159491103393675,0.001159491103393675
ENSG00000271732,-0.0011594663961282366,0.0011594663961282366
ELOC,-0.0011594663961282366,0.0011594663961282366
ACSL5,-0.0011594663961282366,0.0011594663961282366
RNU6-1231P,-0.001159466396128229,0.001159466396128229
PELO,-0.001159466396128229,0.001159466396128229
DNASE1L1,-0.001159466396128229,0.001159466396128229
CD70,-0.001159466396128229,0.001159466396128229
KIRREL1-IT1,-0.001159466396128229,0.001159466396128229
IMPDH2,-0.001159466396128229,0.001159466396128229
MRPL43,-0.001159466396128229,0.001159466396128229
LINC01664,-0.001159466396128229,0.001159466396128229
MORC4,-0.001159466396128229,0.001159466396128229
NUDT15,-0.001159466396128229,0.001159466396128229
CMA1,-0.001159466396128229,0.001159466396128229
RNU2-10P,-0.001159466396128229,0.001159466396128229
HSDL1,-0.001159466396128229,0.001159466396128229
MYO3B,-0.001159466396128229,0.001159466396128229
RNU1-149P,-0.001159466396128229,0.001159466396128229
PAX6,-0.001159466396128229,0.001159466396128229
LINC02986,-0.001159466396128229,0.001159466396128229
RPL17,-0.001159466396128229,0.001159466396128229
CCDC28A-AS1,-0.001159466396128229,0.001159466396128229
CLTC,-0.001159466396128229,0.001159466396128229
RPL13AP3,-0.001159466396128229,0.001159466396128229
RNU6-708P,-0.001159466396128229,0.001159466396128229
RPS4XP16,-0.001159466396128229,0.001159466396128229
MALINC1,-0.001159466396128229,0.001159466396128229
PDCD6IP-DT,-0.001159466396128229,0.001159466396128229
PDCD5,-0.001159466396128229,0.001159466396128229
IGSF9B,-0.001159466396128229,0.001159466396128229
LINC02481,-0.001159466396128229,0.001159466396128229
CDC20B,-0.001159466396128229,0.001159466396128229
MRPS15P1,-0.001159466396128229,0.001159466396128229
PPDPF,-0.001159466396128229,0.001159466396128229
MYH3,-0.001159466396128229,0.001159466396128229
CPEB2-DT,-0.001159466396128229,0.001159466396128229
PPFIA2,-0.001159466396128229,0.001159466396128229
CAPN5,-0.001159466396128229,0.001159466396128229
CNTNAP1,-0.001159466396128229,0.001159466396128229
SCFD2,-0.001159466396128229,0.001159466396128229
LINC02126,-0.001159466396128229,0.001159466396128229
LINC01915,-0.001159466396128229,0.001159466396128229
LINC02033,-0.001159466396128229,0.001159466396128229
CHMP3-AS1,-0.001159466396128229,0.001159466396128229
PDSS1P1,-0.001159466396128229,0.001159466396128229
NDUFA3P1,-0.001159466396128229,0.001159466396128229
ENSG00000142539,-0.001159466396128229,0.001159466396128229
PCED1B,-0.001159466396128229,0.001159466396128229
LINC02832,-0.001159466396128229,0.001159466396128229
MRPL57,-0.001159466396128229,0.001159466396128229
HRK,-0.001159466396128229,0.001159466396128229
PCDHB3,-0.001159466396128229,0.001159466396128229
HOMER3,-0.001159466396128229,0.001159466396128229
RPS3AP10,-0.001159466396128229,0.001159466396128229
NUDT9,-0.001159466396128229,0.001159466396128229
KYAT3,-0.001159466396128229,0.001159466396128229
LINC01482,-0.001159466396128229,0.001159466396128229
CAND2,-0.001159466396128229,0.001159466396128229
NGRN,-0.001159466396128229,0.001159466396128229
LRRC3,-0.001159466396128229,0.001159466396128229
RNA5SP150,-0.001159466396128229,0.001159466396128229
HOXC5,-0.001159466396128229,0.001159466396128229
RN7SL756P,-0.001159466396128229,0.001159466396128229
COPB2-DT,-0.001159466396128229,0.001159466396128229
PRELID3A,-0.001159466396128229,0.001159466396128229
RN7SL74P,-0.001159466396128229,0.001159466396128229
MEN1,-0.001159466396128229,0.001159466396128229
ENSG00000212461,-0.001159466396128229,0.001159466396128229
ENSG00000212338,-0.001159466396128229,0.001159466396128229
JMJD1C-AS1,-0.001159466396128229,0.001159466396128229
RN7SL697P,-0.001159466396128229,0.001159466396128229
HID1,-0.001159466396128229,0.001159466396128229
DEFB109D,-0.001159466396128229,0.001159466396128229
RN7SL359P,-0.001159466396128229,0.001159466396128229
PKD2L2,-0.001159466396128229,0.001159466396128229
METTL14-DT,-0.001159466396128229,0.001159466396128229
CTXN2-AS1,-0.001159466396128229,0.001159466396128229
ODF3L2,-0.001159466396128229,0.001159466396128229
RPL31P20,-0.001159466396128229,0.001159466396128229
DNAH7,-0.001159466396128229,0.001159466396128229
NKAPD1,-0.001159466396128229,0.001159466396128229
CAVIN4,-0.001159466396128229,0.001159466396128229
DNAI7,-0.001159466396128229,0.001159466396128229
MFAP1P1,-0.001159466396128229,0.001159466396128229
JUNB,-0.001159466396128229,0.001159466396128229
RHBDD2,-0.001159466396128229,0.001159466396128229
RBMX,-0.001159466396128229,0.001159466396128229
LRRC7,-0.001159466396128229,0.001159466396128229
KHDC1,-0.001159466396128229,0.001159466396128229
NME2P3,-0.001159466396128229,0.001159466396128229
CARD6,-0.001159466396128229,0.001159466396128229
MIR1285-1,-0.001159466396128229,0.001159466396128229
NEMP1,-0.001159466396128229,0.001159466396128229
CABYR,-0.001159466396128229,0.001159466396128229
PTPN23-DT,-0.001159466396128229,0.001159466396128229
KCTD6,-0.001159466396128229,0.001159466396128229
COX15,-0.001159466396128229,0.001159466396128229
RPSAP3,-0.001159466396128229,0.001159466396128229
MIGA1,-0.001159466396128229,0.001159466396128229
RERE-AS1,-0.001159466396128229,0.001159466396128229
RPSAP41,-0.001159466396128229,0.001159466396128229
SALL4,-0.001159466396128229,0.001159466396128229
IGHV1-69D,-0.001159466396128229,0.001159466396128229
RPL21P10,-0.001159466396128229,0.001159466396128229
LDLRAD4-AS1,-0.001159466396128229,0.001159466396128229
IGHG4,-0.001159466396128229,0.001159466396128229
EFCAB14-AS1,-0.001159466396128229,0.001159466396128229
KCNK13,-0.001159466396128229,0.001159466396128229
MCPH1-AS1,-0.001159466396128229,0.001159466396128229
RPL23AP18,-0.001159466396128229,0.001159466396128229
MCUB,-0.001159466396128229,0.001159466396128229
IQUB,-0.001159466396128229,0.001159466396128229
KBTBD6,-0.001159466396128229,0.001159466396128229
DOC2A,-0.001159466396128229,0.001159466396128229
SHQ1,-0.001159466396128229,0.001159466396128229
ENSG00000260695,-0.001159466396128229,0.001159466396128229
ENSG00000246596,-0.001159466396128229,0.001159466396128229
AKIRIN1,-0.001159466396128229,0.001159466396128229
ENSG00000244266,-0.001159466396128229,0.001159466396128229
SMOC2,-0.001159466396128229,0.001159466396128229
FAM161B,-0.001159466396128229,0.001159466396128229
ENSG00000261061,-0.001159466396128229,0.001159466396128229
ENSG00000279275,-0.001159466396128229,0.001159466396128229
ENSG00000283480,-0.001159466396128229,0.001159466396128229
ENSG00000279299,-0.001159466396128229,0.001159466396128229
ENSG00000230829,-0.001159466396128229,0.001159466396128229
ZNF132-DT,-0.001159466396128229,0.001159466396128229
ENSG00000284657,-0.001159466396128229,0.001159466396128229
ENSG00000289409,-0.001159466396128229,0.001159466396128229
ENSG00000229019,-0.001159466396128229,0.001159466396128229
ENSG00000229052,-0.001159466396128229,0.001159466396128229
ENSG00000279412,-0.001159466396128229,0.001159466396128229
FAM120A,-0.001159466396128229,0.001159466396128229
SETD4-AS1,-0.001159466396128229,0.001159466396128229
UBXN10,-0.001159466396128229,0.001159466396128229
ZNF19,-0.001159466396128229,0.001159466396128229
ENSG00000224818,-0.001159466396128229,0.001159466396128229
ENSG00000261177,-0.001159466396128229,0.001159466396128229
ENSG00000272434,-0.001159466396128229,0.001159466396128229
UFL1,-0.001159466396128229,0.001159466396128229
SEPTIN7P10,-0.001159466396128229,0.001159466396128229
ENSG00000289996,-0.001159466396128229,0.001159466396128229
SRFBP1,-0.001159466396128229,0.001159466396128229
ENSG00000273014,-0.001159466396128229,0.001159466396128229
TIGD2,-0.001159466396128229,0.001159466396128229
ENSG00000266872,-0.001159466396128229,0.001159466396128229
SMCO2,-0.001159466396128229,0.001159466396128229
ENSG00000272854,-0.001159466396128229,0.001159466396128229
GTPBP8,-0.001159466396128229,0.001159466396128229
ENSG00000247324,-0.001159466396128229,0.001159466396128229
ENSG00000279752,-0.001159466396128229,0.001159466396128229
ENSG00000289306,-0.001159466396128229,0.001159466396128229
ENSG00000286874,-0.001159466396128229,0.001159466396128229
ENSG00000289280,-0.001159466396128229,0.001159466396128229
ENSG00000235020,-0.001159466396128229,0.001159466396128229
ENSG00000272831,-0.001159466396128229,0.001159466396128229
TWIST1,-0.001159466396128229,0.001159466396128229
TIMM17B,-0.001159466396128229,0.001159466396128229
ATP1B3-AS1,-0.001159466396128229,0.001159466396128229
ENSG00000250240,-0.001159466396128229,0.001159466396128229
ENSG00000289288,-0.001159466396128229,0.001159466396128229
ENSG00000229206,-0.001159466396128229,0.001159466396128229
ENSG00000287299,-0.001159466396128229,0.001159466396128229
ENSG00000273046,-0.001159466396128229,0.001159466396128229
ENSG00000270477,-0.001159466396128229,0.001159466396128229
ENSG00000240527,-0.001159466396128229,0.001159466396128229
ENSG00000236536,-0.001159466396128229,0.001159466396128229
ENSG00000271283,-0.001159466396128229,0.001159466396128229
SNW1,-0.001159466396128229,0.001159466396128229
ENSG00000270739,-0.001159466396128229,0.001159466396128229
ENSG00000279985,-0.001159466396128229,0.001159466396128229
ENSG00000279977,-0.001159466396128229,0.001159466396128229
ENSG00000269737,-0.001159466396128229,0.001159466396128229
ENSG00000245156,-0.001159466396128229,0.001159466396128229
ENSG00000260693,-0.001159466396128229,0.001159466396128229
ENSG00000287590,-0.001159466396128229,0.001159466396128229
EYA4,-0.001159466396128229,0.001159466396128229
GPR37L1,-0.001159466396128229,0.001159466396128229
ACTG1P25,-0.001159466396128229,0.001159466396128229
ACTG1P14,-0.001159466396128229,0.001159466396128229
GPR199P,-0.001159466396128229,0.001159466396128229
ENSG00000269950,-0.001159466396128229,0.001159466396128229
ZNF300,-0.001159466396128229,0.001159466396128229
FRMPD1,-0.001159466396128229,0.001159466396128229
TM4SF19-AS1,-0.001159466396128229,0.001159466396128229
ZNF345,-0.001159466396128229,0.001159466396128229
EXTL3-AS1,-0.001159466396128229,0.001159466396128229
SOX18,-0.001159466396128229,0.001159466396128229
ENSG00000280129,-0.001159466396128229,0.001159466396128229
ENSG00000271811,-0.001159466396128229,0.001159466396128229
FOXC2,-0.001159466396128229,0.001159466396128229
ENSG00000260379,-0.001159466396128229,0.001159466396128229
ENSG00000287303,-0.001159466396128229,0.001159466396128229
BHLHE22,-0.001159466396128229,0.001159466396128229
EXTL3,-0.001159466396128229,0.001159466396128229
ARMC7,-0.001159466396128229,0.001159466396128229
ENSG00000287489,-0.001159466396128229,0.001159466396128229
ENSG00000268614,-0.001159466396128229,0.001159466396128229
ENSG00000256199,-0.001159466396128229,0.001159466396128229
ENSG00000280025,-0.001159466396128229,0.001159466396128229
ZNF20,-0.001159466396128229,0.001159466396128229
ZNF420,-0.001159466396128229,0.001159466396128229
ENSG00000289560,-0.001159466396128229,0.001159466396128229
ENSG00000279499,-0.001159466396128229,0.001159466396128229
ENSG00000289558,-0.001159466396128229,0.001159466396128229
ENSG00000289463,-0.001159466396128229,0.001159466396128229
SIGLEC12,-0.001159466396128229,0.001159466396128229
TLR10,-0.001159466396128229,0.001159466396128229
ENSG00000287574,-0.001159466396128229,0.001159466396128229
APH1B,-0.001159466396128229,0.001159466396128229
